t,x,y,yaw,v,w,cmd_v,cmd_w
1780837947.541630507,4.688144474,-0.864914621,-0.318701599,1.110650152,-0.097931044,1.110650152,-0.097931044
1780837947.561617374,4.709243272,-0.871911068,-0.320660220,1.110650152,-0.097931044,1.110650152,-0.097931044
1780837947.581677675,4.730340190,-0.878876213,-0.322618841,1.110650152,-0.097931044,1.110650152,-0.097931044
1780837947.601573229,4.751309276,-0.885825026,-0.324577462,1.110650152,-0.097931044,1.110650152,-0.097931044
1780837947.621701479,4.775081994,-0.893736765,-0.327220014,1.252555830,-0.132127582,1.252555830,-0.132127582
1780837947.641570330,4.798755095,-0.901787833,-0.329862565,1.252555830,-0.132127582,1.252555830,-0.132127582
1780837947.661642313,4.822380390,-0.909845928,-0.332505117,1.252555830,-0.132127582,1.252555830,-0.132127582
1780837947.681696415,4.846056068,-0.918118203,-0.335147669,1.252555830,-0.132127582,1.252555830,-0.132127582
1780837947.701569796,4.869621922,-0.926283543,-0.337790220,1.252555830,-0.132127582,1.252555830,-0.132127582
1780837947.721554756,4.890446630,-0.933650212,-0.336836903,1.106046542,0.047665861,1.106046542,0.047665861
1780837947.741433382,4.911316272,-0.940910815,-0.335883586,1.106046542,0.047665861,1.106046542,0.047665861
1780837947.761578083,4.932249721,-0.948256377,-0.334930269,1.106046542,0.047665861,1.106046542,0.047665861
1780837947.781594515,4.953212669,-0.955513590,-0.333976951,1.106046542,0.047665861,1.106046542,0.047665861
1780837947.801543236,4.974049810,-0.962779310,-0.333023634,1.106046542,0.047665861,1.106046542,0.047665861
1780837947.821595192,4.996674412,-0.970684239,-0.332448273,1.201395979,0.028768048,1.201395979,0.028768048
1780837947.841690063,5.019428474,-0.978585733,-0.331872912,1.201395979,0.028768048,1.201395979,0.028768048
1780837947.861740351,5.042119213,-0.986371428,-0.331297551,1.201395979,0.028768048,1.201395979,0.028768048
1780837947.881621361,5.064939220,-0.994224763,-0.330722190,1.201395979,0.028768048,1.201395979,0.028768048
1780837947.901511669,5.087638953,-1.002041015,-0.330146829,1.201395979,0.028768048,1.201395979,0.028768048
1780837947.921515703,5.109179588,-1.009542002,-0.322458922,1.142574791,0.384395361,1.142574791,0.384395361
1780837947.941577196,5.130805739,-1.016801100,-0.314771015,1.142574791,0.384395361,1.142574791,0.384395361
1780837947.961737871,5.152572329,-1.023960752,-0.307083108,1.142574791,0.384395361,1.142574791,0.384395361
1780837947.981678009,5.174403843,-1.030937607,-0.299395200,1.142574791,0.384395361,1.142574791,0.384395361
1780837948.001597166,5.196196376,-1.037582531,-0.291707293,1.142574791,0.384395361,1.142574791,0.384395361
1780837948.021608114,5.220366636,-1.044761492,-0.278704803,1.261622396,0.650124505,1.261622396,0.650124505
1780837948.041679144,5.244711837,-1.051735952,-0.265702313,1.261622396,0.650124505,1.261622396,0.650124505
1780837948.061880112,5.268974062,-1.058452440,-0.252699823,1.261622396,0.650124505,1.261622396,0.650124505
1780837948.081768274,5.293504144,-1.064731550,-0.239697333,1.261622396,0.650124505,1.261622396,0.650124505
1780837948.101624012,5.318038631,-1.070689451,-0.226694843,1.261622396,0.650124505,1.261622396,0.650124505
1780837948.121633768,5.339771794,-1.075768782,-0.215987976,1.118896259,0.535343311,1.118896259,0.535343311
1780837948.141628265,5.361692276,-1.080512366,-0.205281110,1.118896259,0.535343311,1.118896259,0.535343311
1780837948.161786556,5.383569148,-1.085061261,-0.194574244,1.118896259,0.535343311,1.118896259,0.535343311
1780837948.181814671,5.405517868,-1.089408067,-0.183867378,1.118896259,0.535343311,1.118896259,0.535343311
1780837948.201589823,5.427525963,-1.093567988,-0.173160512,1.118896259,0.535343311,1.118896259,0.535343311
1780837948.221550941,5.446914894,-1.096964171,-0.165190585,0.980291089,0.398496342,0.980291089,0.398496342
1780837948.241464376,5.466169233,-1.100101176,-0.157220658,0.980291089,0.398496342,0.980291089,0.398496342
1780837948.261520147,5.485540249,-1.103224678,-0.149250731,0.980291089,0.398496342,0.980291089,0.398496342
1780837948.281518698,5.504856997,-1.106063750,-0.141280804,0.980291089,0.398496342,0.980291089,0.398496342
1780837948.301591635,5.524285288,-1.108839404,-0.133310877,0.980291089,0.398496342,0.980291089,0.398496342
1780837948.321650267,5.546162356,-1.111773003,-0.123085963,1.103997146,0.511245722,1.103997146,0.511245722
1780837948.341491222,5.568064930,-1.114567263,-0.112861048,1.103997146,0.511245722,1.103997146,0.511245722
1780837948.361709356,5.589904935,-1.117097651,-0.102636134,1.103997146,0.511245722,1.103997146,0.511245722
1780837948.381678343,5.611864958,-1.119437741,-0.092411220,1.103997146,0.511245722,1.103997146,0.511245722
1780837948.401602983,5.633815628,-1.121506558,-0.082186305,1.103997146,0.511245722,1.103997146,0.511245722
1780837948.421647072,5.659381541,-1.123539972,-0.068314072,1.281627551,0.693611645,1.281627551,0.693611645
1780837948.441644192,5.685004241,-1.125215445,-0.054441839,1.281627551,0.693611645,1.281627551,0.693611645
1780837948.461601257,5.710586592,-1.126600930,-0.040569606,1.281627551,0.693611645,1.281627551,0.693611645
1780837948.481654644,5.736110104,-1.127540993,-0.026697374,1.281627551,0.693611645,1.281627551,0.693611645
1780837948.501556158,5.761635991,-1.128152540,-0.012825141,1.281627551,0.693611645,1.281627551,0.693611645
1780837948.521495342,5.784487839,-1.128392099,-0.002366428,1.142155814,0.522935627,1.142155814,0.522935627
1780837948.541664600,5.807373703,-1.128422116,0.008092284,1.142155814,0.522935627,1.142155814,0.522935627
1780837948.561872482,5.830169455,-1.128288685,0.018550997,1.142155814,0.522935627,1.142155814,0.522935627
1780837948.581578016,5.853046099,-1.127770675,0.029009710,1.142155814,0.522935627,1.142155814,0.522935627
1780837948.601531982,5.875872551,-1.127008252,0.039468422,1.142155814,0.522935627,1.142155814,0.522935627
1780837948.621525049,5.901537306,-1.126051407,0.048617645,1.279922953,0.457461156,1.279922953,0.457461156
1780837948.641602755,5.927180576,-1.124769457,0.057766868,1.279922953,0.457461156,1.279922953,0.457461156
1780837948.661638975,5.952688019,-1.123302685,0.066916091,1.279922953,0.457461156,1.279922953,0.457461156
1780837948.681543350,5.978203145,-1.121674502,0.076065315,1.279922953,0.457461156,1.279922953,0.457461156
1780837948.701534510,6.000866655,-1.119967898,0.082437191,1.136374895,0.318593831,1.136374895,0.318593831
1780837948.721441746,6.023559566,-1.118069506,0.088809068,1.136374895,0.318593831,1.136374895,0.318593831
1780837948.741499424,6.046167568,-1.116144641,0.095180944,1.136374895,0.318593831,1.136374895,0.318593831
1780837948.761512995,6.068737383,-1.113952397,0.101552821,1.136374895,0.318593831,1.136374895,0.318593831
1780837948.781569719,6.091419650,-1.111577868,0.107924698,1.136374895,0.318593831,1.136374895,0.318593831
1780837948.801529884,6.114011926,-1.109188768,0.114296574,1.136374895,0.318593831,1.136374895,0.318593831
1780837948.821392059,6.139013769,-1.106344360,0.119645757,1.263018263,0.267459117,1.263018263,0.267459117
1780837948.841699362,6.164151035,-1.103229862,0.124994939,1.263018263,0.267459117,1.263018263,0.267459117
1780837948.861585617,6.189152407,-1.100110019,0.130344121,1.263018263,0.267459117,1.263018263,0.267459117
1780837948.881727934,6.214120814,-1.096785479,0.135693304,1.263018263,0.267459117,1.263018263,0.267459117
1780837948.901625633,6.239176743,-1.093375832,0.141042486,1.263018263,0.267459117,1.263018263,0.267459117
1780837948.921665192,6.261413681,-1.090207704,0.144710188,1.119701444,0.183385120,1.119701444,0.183385120
1780837948.941416264,6.283627802,-1.087054344,0.148377891,1.119701444,0.183385120,1.119701444,0.183385120
1780837948.961631536,6.305687105,-1.083723265,0.152045593,1.119701444,0.183385120,1.119701444,0.183385120
1780837948.981584549,6.327847909,-1.080360595,0.155713296,1.119701444,0.183385120,1.119701444,0.183385120
1780837949.001367569,6.349920141,-1.076918583,0.159380998,1.119701444,0.183385120,1.119701444,0.183385120
1780837949.021493196,6.374706112,-1.072968746,0.157571248,1.253622754,-0.090487478,1.253622754,-0.090487478
1780837949.041538477,6.399439388,-1.069087987,0.155761499,1.253622754,-0.090487478,1.253622754,-0.090487478
1780837949.061754465,6.424200311,-1.065168867,0.153951749,1.253622754,-0.090487478,1.253622754,-0.090487478
1780837949.081689358,6.449056978,-1.061233957,0.152142000,1.253622754,-0.090487478,1.253622754,-0.090487478
1780837949.101604700,6.471050496,-1.057769937,0.150074744,1.110797834,-0.103362800,1.110797834,-0.103362800
1780837949.121589184,6.493105443,-1.054391195,0.148007488,1.110797834,-0.103362800,1.110797834,-0.103362800
1780837949.141660452,6.515102078,-1.051193395,0.145940232,1.110797834,-0.103362800,1.110797834,-0.103362800
1780837949.161684752,6.537048625,-1.047997908,0.143872976,1.110797834,-0.103362800,1.110797834,-0.103362800
1780837949.181702375,6.559052453,-1.044864741,0.141805720,1.110797834,-0.103362800,1.110797834,-0.103362800
1780837949.201513290,6.581053322,-1.041798670,0.139738464,1.110797834,-0.103362800,1.110797834,-0.103362800
1780837949.221587181,6.605920642,-1.038392571,0.138058123,1.254452509,-0.084017031,1.254452509,-0.084017031
1780837949.241621017,6.630719910,-1.034995809,0.136377783,1.254452509,-0.084017031,1.254452509,-0.084017031
1780837949.261804104,6.655560930,-1.031632354,0.134697442,1.254452509,-0.084017031,1.254452509,-0.084017031
1780837949.281707287,6.680491251,-1.028219557,0.133017101,1.254452509,-0.084017031,1.254452509,-0.084017031
1780837949.301626682,6.705360015,-1.024890861,0.131336761,1.254452509,-0.084017031,1.254452509,-0.084017031
1780837949.321637630,6.727434751,-1.021968913,0.130195945,1.112166401,-0.057040782,1.112166401,-0.057040782
1780837949.341515064,6.749442493,-1.019109133,0.129055129,1.112166401,-0.057040782,1.112166401,-0.057040782
1780837949.361731529,6.771588831,-1.016169189,0.127914314,1.112166401,-0.057040782,1.112166401,-0.057040782
1780837949.381630659,6.793660934,-1.013402005,0.126773498,1.112166401,-0.057040782,1.112166401,-0.057040782
1780837949.401491642,6.815681928,-1.010588444,0.125632683,1.112166401,-0.057040782,1.112166401,-0.057040782
1780837949.421604633,6.841276086,-1.007436187,0.125885993,1.285425500,0.012665539,1.285425500,0.012665539
1780837949.441753626,6.866857172,-1.004123823,0.126139304,1.285425500,0.012665539,1.285425500,0.012665539
1780837949.461621761,6.892347213,-1.000969835,0.126392615,1.285425500,0.012665539,1.285425500,0.012665539
1780837949.481667519,6.917903841,-0.997674011,0.126645926,1.285425500,0.012665539,1.285425500,0.012665539
1780837949.501600742,6.943504714,-0.994401926,0.126899236,1.285425500,0.012665539,1.285425500,0.012665539
1780837949.521668196,6.966201249,-0.991480341,0.127285075,1.140557228,0.019291912,1.140557228,0.019291912
1780837949.541713953,6.988739741,-0.988629685,0.127670913,1.140557228,0.019291912,1.140557228,0.019291912
1780837949.561758995,7.011451705,-0.985741276,0.128056751,1.140557228,0.019291912,1.140557228,0.019291912
1780837949.581713915,7.034086787,-0.982842802,0.128442589,1.140557228,0.019291912,1.140557228,0.019291912
1780837949.601716518,7.056742504,-0.979948163,0.128828428,1.140557228,0.019291912,1.277165736,0.029189419
1780837949.621870518,7.082056109,-0.976613888,0.129412216,1.277165736,0.029189419,1.277165736,0.029189419
1780837949.641645908,7.107449380,-0.973246273,0.129996004,1.277165736,0.029189419,1.277165736,0.029189419
1780837949.661812544,7.132779837,-0.969907597,0.130579793,1.277165736,0.029189419,1.277165736,0.029189419
1780837949.681636810,7.158149674,-0.966668642,0.131163581,1.277165736,0.029189419,1.277165736,0.029189419
1780837949.701595068,7.183534707,-0.963282758,0.131747370,1.277165736,0.029189419,1.277165736,0.029189419
1780837949.721614599,7.206014750,-0.960367286,0.132193040,1.131523020,0.022283548,1.131523020,0.022283548
1780837949.741524458,7.228364549,-0.957372508,0.132638711,1.131523020,0.022283548,1.131523020,0.022283548
1780837949.761687517,7.250760166,-0.954322122,0.133084382,1.131523020,0.022283548,1.131523020,0.022283548
1780837949.781674147,7.273192222,-0.951390640,0.133530053,1.131523020,0.022283548,1.131523020,0.022283548
1780837949.801339865,7.297969699,-0.948030605,0.134224884,1.253321739,0.034741537,1.253321739,0.034741537
1780837949.821702719,7.322811411,-0.944623535,0.134919715,1.253321739,0.034741537,1.253321739,0.034741537
1780837949.841693163,7.347586847,-0.941258811,0.135614546,1.253321739,0.034741537,1.253321739,0.034741537
1780837949.861752033,7.372366522,-0.937946130,0.136309376,1.253321739,0.034741537,1.253321739,0.034741537
1780837949.881694794,7.397231813,-0.934575792,0.137004207,1.253321739,0.034741537,1.253321739,0.034741537
1780837949.901526451,7.421990217,-0.931235420,0.137699038,1.253321739,0.034741537,1.253321739,0.034741537
1780837949.921750784,7.443900077,-0.928209116,0.138237557,1.107266020,0.026925978,1.107266020,0.026925978
1780837949.941512108,7.465736160,-0.925061745,0.138776077,1.107266020,0.026925978,1.107266020,0.026925978
1780837949.961875916,7.487685233,-0.922060183,0.139314597,1.107266020,0.026925978,1.107266020,0.026925978
1780837949.981744051,7.509621659,-0.918965592,0.139853116,1.107266020,0.026925978,1.107266020,0.026925978
1780837950.001640558,7.531479142,-0.915910576,0.140391636,1.107266020,0.026925978,1.107266020,0.026925978
1780837950.021642208,7.556243218,-0.912328893,0.139869391,1.254631088,-0.026112216,1.254631088,-0.026112216
1780837950.041678190,7.581019655,-0.908907147,0.139347147,1.254631088,-0.026112216,1.254631088,-0.026112216
1780837950.061720133,7.605912361,-0.905425962,0.138824903,1.254631088,-0.026112216,1.254631088,-0.026112216
1780837950.081695080,7.630694663,-0.901901498,0.138302658,1.254631088,-0.026112216,1.254631088,-0.026112216
1780837950.101674318,7.655484259,-0.898473850,0.137780414,1.254631088,-0.026112216,1.254631088,-0.026112216
1780837950.121564865,7.677490673,-0.895440178,0.137246682,1.112516735,-0.026686580,1.112516735,-0.026686580
1780837950.141653776,7.699575157,-0.892350445,0.136712951,1.112516735,-0.026686580,1.112516735,-0.026686580
1780837950.161667347,7.721670499,-0.889328159,0.136179219,1.112516735,-0.026686580,1.112516735,-0.026686580
1780837950.181748152,7.743803403,-0.886294806,0.135645488,1.112516735,-0.026686580,1.112516735,-0.026686580
1780837950.201632738,7.765913929,-0.883325000,0.135111756,1.112516735,-0.026686580,1.112516735,-0.026686580
1780837950.221669197,7.790620162,-0.879946285,0.134956928,1.250971107,-0.007741390,1.250971107,-0.007741390
1780837950.241580486,7.815330459,-0.876534371,0.134802100,1.250971107,-0.007741390,1.250971107,-0.007741390
1780837950.261632681,7.840178557,-0.873244337,0.134647273,1.250971107,-0.007741390,1.250971107,-0.007741390
1780837950.281599522,7.864963448,-0.869820595,0.134492445,1.250971107,-0.007741390,1.250971107,-0.007741390
1780837950.301563025,7.889777995,-0.866368613,0.134337617,1.250971107,-0.007741390,1.250971107,-0.007741390
1780837950.321627617,7.911701746,-0.863360206,0.134282841,1.108645617,-0.002738792,1.108645617,-0.002738792
1780837950.341736555,7.933769123,-0.860440165,0.134228065,1.108645617,-0.002738792,1.108645617,-0.002738792
1780837950.361776352,7.955820887,-0.857458147,0.134173289,1.108645617,-0.002738792,1.108645617,-0.002738792
1780837950.381627083,7.977701172,-0.854584857,0.134118514,1.108645617,-0.002738792,1.108645617,-0.002738792
1780837950.401574135,7.999750530,-0.851629543,0.134063738,1.108645617,-0.002738792,1.108645617,-0.002738792
1780837950.421637535,8.024165159,-0.848348581,0.134487703,1.231239235,0.021198254,1.231239235,0.021198254
1780837950.441648960,8.048623947,-0.845100286,0.134911668,1.231239235,0.021198254,1.231239235,0.021198254
1780837950.461528778,8.072978634,-0.841859894,0.135335633,1.231239235,0.021198254,1.231239235,0.021198254
1780837950.481661081,8.097328689,-0.838525957,0.135759598,1.231239235,0.021198254,1.231239235,0.021198254
1780837950.501555681,8.121740684,-0.835171857,0.136183563,1.231239235,0.021198254,1.231239235,0.021198254
1780837950.521636963,8.143260144,-0.832156330,0.136586543,1.090586361,0.020148975,1.090586361,0.020148975
1780837950.541509867,8.164868647,-0.829199378,0.136989522,1.090586361,0.020148975,1.090586361,0.020148975
1780837950.561712980,8.186413237,-0.826313341,0.137392502,1.090586361,0.020148975,1.090586361,0.020148975
1780837950.581855536,8.208098851,-0.823422885,0.137795481,1.090586361,0.020148975,1.090586361,0.020148975
1780837950.601578236,8.229726943,-0.820350833,0.138198461,1.090586361,0.020148975,1.090586361,0.020148975
1780837950.621787310,8.253885065,-0.817009291,0.139097052,1.221689474,0.044929584,1.221689474,0.044929584
1780837950.641932726,8.278140912,-0.813577510,0.139995644,1.221689474,0.044929584,1.221689474,0.044929584
1780837950.661905050,8.302383918,-0.810075153,0.140894236,1.221689474,0.044929584,1.221689474,0.044929584
1780837950.681770563,8.326535881,-0.806675156,0.141792827,1.221689474,0.044929584,1.221689474,0.044929584
1780837950.701607704,8.350728403,-0.803138818,0.142691419,1.221689474,0.044929584,1.221689474,0.044929584
1780837950.721675634,8.372119531,-0.800095856,0.143437168,1.082324314,0.037287438,1.082324314,0.037287438
1780837950.741757393,8.393482753,-0.796942506,0.144182916,1.082324314,0.037287438,1.082324314,0.037287438
1780837950.761695147,8.414877925,-0.793841692,0.144928665,1.082324314,0.037287438,1.082324314,0.037287438
1780837950.781732082,8.436262831,-0.790768625,0.145674414,1.082324314,0.037287438,1.082324314,0.037287438
1780837950.801592827,8.457634007,-0.787649300,0.146420163,1.082324314,0.037287438,1.082324314,0.037287438
1780837950.821602821,8.481767539,-0.784165757,0.147852266,1.221566611,0.071605180,1.221566611,0.071605180
1780837950.841834307,8.505934989,-0.780613933,0.149284370,1.221566611,0.071605180,1.221566611,0.071605180
1780837950.861893415,8.530089004,-0.777013582,0.150716474,1.221566611,0.071605180,1.221566611,0.071605180
1780837950.881855965,8.554201070,-0.773356771,0.152148577,1.221566611,0.071605180,1.221566611,0.071605180
1780837950.901664019,8.578445131,-0.769630604,0.153580681,1.221566611,0.071605180,1.221566611,0.071605180
1780837950.921688557,8.599919143,-0.766218814,0.154769082,1.082998185,0.059420079,1.082998185,0.059420079
1780837950.941505432,8.621250533,-0.762870878,0.155957484,1.082998185,0.059420079,1.082998185,0.059420079
1780837950.961545706,8.642654946,-0.759568122,0.157145885,1.082998185,0.059420079,1.082998185,0.059420079
1780837950.981650591,8.664099772,-0.756188509,0.158334287,1.082998185,0.059420079,1.082998185,0.059420079
1780837951.001621246,8.685576678,-0.752846134,0.159522689,1.082998185,0.059420079,1.082998185,0.059420079
1780837951.021670103,8.710414434,-0.748854238,0.160040290,1.257216615,0.025880083,1.257216615,0.025880083
1780837951.041646957,8.735217006,-0.744832861,0.160557892,1.257216615,0.025880083,1.257216615,0.025880083
1780837951.061769724,8.760104530,-0.740871051,0.161075494,1.257216615,0.025880083,1.257216615,0.025880083
1780837951.081615448,8.784914269,-0.736807137,0.161593095,1.257216615,0.025880083,1.257216615,0.025880083
1780837951.101458788,8.806963515,-0.733138547,0.161911045,1.115654131,0.015897480,1.115654131,0.015897480
1780837951.121708632,8.829066655,-0.729605289,0.162228994,1.115654131,0.015897480,1.115654131,0.015897480
1780837951.141778708,8.850992421,-0.726083517,0.162546944,1.115654131,0.015897480,1.115654131,0.015897480
1780837951.161796331,8.873081179,-0.722481225,0.162864894,1.115654131,0.015897480,1.115654131,0.015897480
1780837951.181727648,8.895019859,-0.718822619,0.163182843,1.115654131,0.015897480,1.115654131,0.015897480
1780837951.201702118,8.917107040,-0.715177298,0.163500793,1.115654131,0.015897480,1.115654131,0.015897480
1780837951.221679688,8.941678636,-0.711117291,0.164590189,1.245098692,0.054469817,1.245098692,0.054469817
1780837951.241725445,8.966146462,-0.707114591,0.165679586,1.245098692,0.054469817,1.245098692,0.054469817
1780837951.261808395,8.990747049,-0.703026747,0.166768982,1.245098692,0.054469817,1.245098692,0.054469817
1780837951.281635523,9.015216943,-0.698985187,0.167858378,1.245098692,0.054469817,1.245098692,0.054469817
1780837951.301559925,9.039732303,-0.694857806,0.168947775,1.245098692,0.054469817,1.245098692,0.054469817
1780837951.321654558,9.061453917,-0.691141159,0.169883847,1.103161782,0.046803616,1.103161782,0.046803616
1780837951.341673374,9.083172783,-0.687427151,0.170819919,1.103161782,0.046803616,1.103161782,0.046803616
1780837951.361639023,9.104837136,-0.683588061,0.171755992,1.103161782,0.046803616,1.103161782,0.046803616
1780837951.381588459,9.126649739,-0.679781939,0.172692064,1.103161782,0.046803616,1.103161782,0.046803616
1780837951.401447535,9.148389510,-0.676067296,0.173628136,1.103161782,0.046803616,1.103161782,0.046803616
1780837951.421744823,9.167491754,-0.672820624,0.174368238,0.965394504,0.037005095,0.965394504,0.037005095
1780837951.441473484,9.186498268,-0.669406400,0.175108340,0.965394504,0.037005095,0.965394504,0.037005095
1780837951.461552382,9.205436138,-0.666120183,0.175848442,0.965394504,0.037005095,0.965394504,0.037005095
1780837951.481588364,9.224395667,-0.662808511,0.176588544,0.965394504,0.037005095,0.965394504,0.037005095
1780837951.501522541,9.243341239,-0.659361690,0.177328646,0.965394504,0.037005095,0.965394504,0.037005095
1780837951.521548748,9.265538871,-0.655447631,0.177388282,1.123580060,0.002981837,1.123580060,0.002981837
1780837951.541686058,9.287729036,-0.651455970,0.177447919,1.123580060,0.002981837,1.123580060,0.002981837
1780837951.561641455,9.309763383,-0.647587281,0.177507556,1.123580060,0.002981837,1.123580060,0.002981837
1780837951.581588268,9.331914635,-0.643618284,0.177567193,1.123580060,0.002981837,1.123580060,0.002981837
1780837951.601454020,9.354030824,-0.639644754,0.177626829,1.123580060,0.002981837,1.123580060,0.002981837
1780837951.621550798,9.373730077,-0.636210050,0.177623909,0.997467568,-0.000146023,0.997467568,-0.000146023
1780837951.641615152,9.393435505,-0.632635349,0.177620988,0.997467568,-0.000146023,0.997467568,-0.000146023
1780837951.661503315,9.413144099,-0.629128482,0.177618068,0.997467568,-0.000146023,0.997467568,-0.000146023
1780837951.681602478,9.432830562,-0.625673627,0.177615148,0.997467568,-0.000146023,0.997467568,-0.000146023
1780837951.701552391,9.454793068,-0.621641197,0.178432495,1.114786822,0.040867362,1.114786822,0.040867362
1780837951.721573830,9.476668246,-0.617715810,0.179249842,1.114786822,0.040867362,1.114786822,0.040867362
1780837951.741639853,9.498534205,-0.613689596,0.180067189,1.114786822,0.040867362,1.114786822,0.040867362
1780837951.761688232,9.520397018,-0.609718011,0.180884536,1.114786822,0.040867362,1.114786822,0.040867362
1780837951.781571150,9.542312252,-0.605618141,0.181701884,1.114786822,0.040867362,1.114786822,0.040867362
1780837951.801495075,9.564178548,-0.601513083,0.182519231,1.114786822,0.040867362,1.114786822,0.040867362
1780837951.821601391,9.583607957,-0.597886175,0.183232044,0.985070055,0.035640653,0.985070055,0.035640653
1780837951.841475248,9.603023736,-0.594369338,0.183944857,0.985070055,0.035640653,0.985070055,0.035640653
1780837951.861684561,9.622468950,-0.590681981,0.184657670,0.985070055,0.035640653,0.985070055,0.035640653
1780837951.881562710,9.641879413,-0.587031683,0.185370483,0.985070055,0.035640653,0.985070055,0.035640653
1780837951.901440620,9.664398917,-0.582864868,0.185404728,1.148083300,0.001712233,1.148083300,0.001712233
1780837951.921630859,9.686962775,-0.578670310,0.185438972,1.148083300,0.001712233,1.148083300,0.001712233
1780837951.941712141,9.709451941,-0.574405848,0.185473217,1.148083300,0.001712233,1.148083300,0.001712233
1780837951.961825609,9.732087107,-0.570188233,0.185507462,1.148083300,0.001712233,1.148083300,0.001712233
1780837951.981568575,9.754685631,-0.566004674,0.185541706,1.148083300,0.001712233,1.148083300,0.001712233
1780837952.001505852,9.777202608,-0.561723163,0.185575951,1.148083300,0.001712233,1.148083300,0.001712233
1780837952.021550894,9.797126420,-0.557991636,0.185589570,1.015370188,0.000680966,1.015370188,0.000680966
1780837952.041585684,9.817145244,-0.554331571,0.185603190,1.015370188,0.000680966,1.015370188,0.000680966
1780837952.061451435,9.837038562,-0.550584970,0.185616809,1.015370188,0.000680966,1.015370188,0.000680966
1780837952.081604719,9.857019756,-0.546898822,0.185630428,1.015370188,0.000680966,1.015370188,0.000680966
1780837952.101589203,9.876993688,-0.543237050,0.185644048,1.015370188,0.000680966,1.015370188,0.000680966
1780837952.121816635,9.899008818,-0.539020844,0.186457451,1.121972441,0.040670179,1.121972441,0.040670179
1780837952.141779423,9.921082091,-0.534920587,0.187270855,1.121972441,0.040670179,1.121972441,0.040670179
1780837952.161772728,9.943114722,-0.530793468,0.188084258,1.121972441,0.040670179,1.121972441,0.040670179
1780837952.181849241,9.965116405,-0.526503623,0.188897662,1.121972441,0.040670179,1.121972441,0.040670179
1780837952.201786518,9.984675631,-0.522850081,0.189672113,0.993572342,0.038722549,0.993572342,0.038722549
1780837952.221805334,10.004126833,-0.519119067,0.190446564,0.993572342,0.038722549,0.993572342,0.038722549
1780837952.241662264,10.023706276,-0.515308857,0.191221015,0.993572342,0.038722549,0.993572342,0.038722549
1780837952.261791468,10.043149296,-0.511570666,0.191995466,0.993572342,0.038722549,0.993572342,0.038722549
1780837952.281743526,10.062651556,-0.507742529,0.192769917,0.993572342,0.038722549,0.993572342,0.038722549
1780837952.301706314,10.082187297,-0.503994470,0.193544368,0.993572342,0.038722549,0.993572342,0.038722549
1780837952.321887016,10.099302630,-0.500599023,0.194213386,0.872325725,0.033450886,0.872325725,0.033450886
1780837952.341862440,10.116490867,-0.497184069,0.194882403,0.872325725,0.033450886,0.872325725,0.033450886
1780837952.361785650,10.133668055,-0.493783683,0.195551421,0.872325725,0.033450886,0.872325725,0.033450886
1780837952.381629467,10.150696947,-0.490361090,0.196220439,0.872325725,0.033450886,0.872325725,0.033450886
1780837952.401784897,10.167802754,-0.487048740,0.196889457,0.872325725,0.033450886,0.965695714,0.071333256
1780837952.421737194,10.186817679,-0.483267792,0.198316122,0.965695714,0.071333256,0.965695714,0.071333256
1780837952.441540956,10.205660593,-0.479451469,0.199742787,0.965695714,0.071333256,0.965695714,0.071333256
1780837952.461775780,10.224586345,-0.475636408,0.201169452,0.965695714,0.071333256,0.965695714,0.071333256
1780837952.481679678,10.243431734,-0.471686806,0.202596117,0.965695714,0.071333256,0.965695714,0.071333256
1780837952.501599550,10.262364416,-0.467890471,0.204022782,0.965695714,0.071333256,0.965695714,0.071333256
1780837952.521645784,10.282023228,-0.463725929,0.203408621,1.003407827,-0.030708085,1.003407827,-0.030708085
1780837952.541583776,10.301721814,-0.459573626,0.202794459,1.003407827,-0.030708085,1.003407827,-0.030708085
1780837952.561613560,10.321346280,-0.455521457,0.202180297,1.003407827,-0.030708085,1.003407827,-0.030708085
1780837952.581628323,10.341075566,-0.451410612,0.201566135,1.003407827,-0.030708085,1.003407827,-0.030708085
1780837952.601572514,10.360731909,-0.447454611,0.200951974,1.003407827,-0.030708085,0.885745919,-0.033696247
1780837952.621691465,10.378124876,-0.443974170,0.200278049,0.885745919,-0.033696247,0.885745919,-0.033696247
1780837952.641480684,10.395447248,-0.440351404,0.199604124,0.885745919,-0.033696247,0.885745919,-0.033696247
1780837952.661657810,10.412834727,-0.436839351,0.198930199,0.885745919,-0.033696247,0.885745919,-0.033696247
1780837952.681504488,10.430214307,-0.433338447,0.198256274,0.885745919,-0.033696247,0.885745919,-0.033696247
1780837952.701469898,10.447632446,-0.429814674,0.197582349,0.885745919,-0.033696247,0.885745919,-0.033696247
1780837952.721683264,10.466441865,-0.426040764,0.197554282,0.963273505,-0.001403365,0.963273505,-0.001403365
1780837952.741682529,10.485371781,-0.422311318,0.197526214,0.963273505,-0.001403365,0.963273505,-0.001403365
1780837952.761664867,10.504253337,-0.418510205,0.197498147,0.963273505,-0.001403365,0.963273505,-0.001403365
1780837952.781604052,10.523230556,-0.414663187,0.197470080,0.963273505,-0.001403365,0.963273505,-0.001403365
1780837952.801539183,10.539991044,-0.411357708,0.197617272,0.852340215,0.007359625,0.852340215,0.007359625
1780837952.821703672,10.556708592,-0.408095255,0.197764465,0.852340215,0.007359625,0.852340215,0.007359625
