t,id,class,x,y,radius,vx,vy,d_i,rel_v,TTC,h_EE
1780837959.215569496,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496165047,0.000149966,-1.000000000,4.694556930
1780837959.265563250,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496123727,0.000246220,-1.000000000,4.694533929
1780837959.315334558,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496152229,0.000246220,-1.000000000,4.694562430
1780837959.365594149,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496255440,0.000177316,-1.000000000,4.694652527
1780837959.414997816,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496282311,0.000177316,-1.000000000,4.694679398
1780837959.465356350,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496357650,0.000036899,-1.000000000,4.694728012
1780837959.515547991,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496442278,0.000036899,-1.000000000,4.694812641
1780837959.565543890,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496533430,0.000101204,57076.182168214,4.694877510
1780837959.615568638,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496539106,0.000260365,22185.890979510,4.694852896
1780837959.665449619,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496500526,0.000260365,22186.056256476,4.694814317
1780837959.715563536,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496559824,0.000260365,22186.384140404,4.694873615
1780837959.765713930,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496679974,0.000177224,32595.736440584,4.695009587
1780837959.815435410,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496524004,0.000443541,13023.861327462,4.694802937
1780837959.865325928,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496724065,0.000443541,13024.464131586,4.695002999
1780837959.915722847,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496696327,0.000443541,13024.460613042,4.694975261
1780837959.965732336,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496622554,0.000517906,11154.311490111,4.694887338
1780837960.015732765,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496518080,0.000517906,11154.293576061,4.694782866
1780837960.065377712,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496451223,0.000424357,13613.343672675,4.694733812
1780837960.115351439,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496582937,0.000424357,13613.742634961,4.694865526
1780837960.165529966,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496504985,0.000134855,42839.007137884,4.694842664
1780837960.215389967,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496443962,0.000134855,42838.923998901,4.694781641
1780837960.265302181,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496465197,0.000249187,23183.908218496,4.694781121
1780837960.315510988,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496577950,0.000249187,23184.343708810,4.694893874
1780837960.364979982,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496660630,0.000221465,26087.025935245,4.694981828
1780837960.415146589,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496672368,0.000529163,10918.045253540,4.694935018
1780837960.465023756,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496591948,0.000529163,10917.995624381,4.694854599
1780837960.515312433,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496585344,0.000454442,12713.230130952,4.694862213
1780837960.564936161,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496645534,0.000454442,12713.570352528,4.694922406
1780837960.615188599,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496632518,0.000498157,11597.848931568,4.694901070
1780837960.665733337,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496422313,0.000498157,11597.652137514,4.694690868
1780837960.715573549,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496274674,0.000498157,11597.523190944,4.694543230
1780837960.765653610,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496354646,0.000240467,24026.361721308,4.694672233
1780837960.815367699,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496217786,0.000240467,24026.060305093,4.694535373
1780837960.865354300,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496198351,0.000082557,69981.587408198,4.694545983
1780837960.915388584,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496182965,0.000073681,-1.000000000,4.694560323
1780837960.965211153,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496030533,0.000073681,-1.000000000,4.694407892
1780837961.015690088,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496073455,0.000073681,-1.000000000,4.694450813
1780837961.065529823,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.495969583,0.000344544,-1.000000000,4.694398473
1780837961.115404367,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.495948638,0.000433809,-1.000000000,4.694394510
1780837961.165274858,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496174780,0.000433809,-1.000000000,4.694620650
1780837961.215242386,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496047794,0.000433809,-1.000000000,4.694493662
1780837961.265791893,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496130063,0.000277825,-1.000000000,4.694546256
1780837961.315672874,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496078649,0.000277825,-1.000000000,4.694494841
1780837961.365762472,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496088135,0.000401840,-1.000000000,4.694527918
1780837961.415144444,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496070198,0.000401840,-1.000000000,4.694509980
1780837961.465169191,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496006870,0.000420064,-1.000000000,4.694450118
1780837961.515013456,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.495911324,0.000485355,-1.000000000,4.694366992
1780837961.565078497,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.495862819,0.000485355,-1.000000000,4.694318485
1780837961.615133762,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496055226,0.000626746,-1.000000000,4.694537787
1780837961.665089130,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.495978768,0.000626746,-1.000000000,4.694461327
1780837961.715223551,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.495942456,0.000474307,-1.000000000,4.694396018
1780837961.765064001,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496046205,0.000474307,-1.000000000,4.694499765
1780837961.815181732,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.495995228,0.000474307,-1.000000000,4.694448787
1780837961.865010500,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.495906436,0.000424947,-1.000000000,4.694350605
1780837961.915720224,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.495900967,0.000577620,-1.000000000,4.694374175
1780837961.965201139,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496050714,0.000577620,-1.000000000,4.694523921
1780837962.015170574,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496155319,0.000577620,-1.000000000,4.694628526
1780837962.065582991,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496278266,0.000318795,-1.000000000,4.694702241
1780837962.115296364,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496191528,0.000318795,-1.000000000,4.694615503
1780837962.165353298,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496078441,0.000092880,-1.000000000,4.694459447
1780837962.215394974,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496168294,0.000092880,-1.000000000,4.694549299
1780837962.265880823,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496296058,0.000263539,-1.000000000,4.694709521
1780837962.315408468,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496384797,0.000263539,-1.000000000,4.694798260
1780837962.365944862,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496303848,0.000008909,-1.000000000,4.694668882
1780837962.415544987,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496372737,0.000008909,-1.000000000,4.694737771
1780837962.465786695,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496364115,0.000065821,-1.000000000,4.694739973
1780837962.515427828,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496375831,0.000065821,-1.000000000,4.694751689
1780837962.565360308,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496248861,0.000003994,1447183.363536016,4.694611441
1780837962.615473270,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496210185,0.000003994,1447181.574979444,4.694572765
1780837962.665672779,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496252684,0.000149166,-1.000000000,4.694644391
1780837962.715516329,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496211059,0.000149166,-1.000000000,4.694602766
1780837962.765568018,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496373636,0.000162903,-1.000000000,4.694767955
1780837962.815456867,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496484840,0.000162903,-1.000000000,4.694879159
1780837962.865655661,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496413759,0.000022765,253923.139883897,4.694772770
1780837962.915268660,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496514967,0.000022765,253930.617321493,4.694873977
1780837962.965561628,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496535648,0.000116254,49726.508115349,4.694876881
1780837963.015258551,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496618967,0.000116254,49727.232728674,4.694960200
1780837963.065618992,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496616444,0.000246391,23462.942381915,4.694932930
1780837963.115587234,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496686386,0.000246391,23463.278277932,4.695002873
1780837963.165777922,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496723394,0.000427223,13532.079615272,4.695005494
1780837963.215370178,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496744979,0.000627654,9210.882722109,4.694988966
1780837963.265766621,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496682115,0.000627654,9210.797111811,4.694926102
1780837963.315589666,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496765081,0.000657432,8793.827374642,4.695003407
1780837963.365500689,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496949826,0.000657432,8794.266915866,4.695188154
1780837963.416108847,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.497072274,0.000657432,8794.514156460,4.695310603
1780837963.465318680,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.497218659,0.000883341,6545.635222787,4.695414034
1780837963.515689611,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.497116739,0.000883341,6545.594189585,4.695312115
1780837963.565438032,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.497031279,0.001170648,4939.172323257,4.695172030
1780837963.615314484,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496989910,0.000857306,6744.463500810,4.695190242
1780837963.665668964,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496967320,0.000857306,6744.492737456,4.695167654
1780837963.715422153,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.497087083,0.000857306,6744.658627515,4.695287417
1780837963.765365839,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.497242058,0.000787572,7342.158258692,4.695455654
1780837963.815164328,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.497300160,0.000787572,7342.262163251,4.695513756
1780837963.865577221,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.497215012,0.001137645,5082.939349652,4.695362051
1780837963.915432692,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.497232607,0.001137645,5083.031512962,4.695379650
1780837963.965510845,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496918144,0.001105620,5230.063851486,4.695071280
1780837964.015412569,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496911405,0.001105620,5230.146505812,4.695064544
1780837964.065411091,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496856945,0.000703027,8225.344950942,4.695086629
1780837964.115226030,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496807284,0.000703027,8225.323076186,4.695036968
1780837964.165694237,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496727941,0.000522496,11067.280016679,4.694991948
1780837964.215366840,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496691325,0.000522496,11067.431593802,4.694955334
1780837964.265393257,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496654465,0.000422322,13692.743832557,4.694937519
1780837964.315845013,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496655992,0.000422322,13693.046437415,4.694939048
1780837964.365809679,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496673300,0.000282162,20495.309843436,4.694983001
1780837964.415562391,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496770896,0.000282162,20495.934848600,4.695080598
1780837964.465838432,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496796472,0.000230322,25109.698025599,4.695116030
1780837964.515425444,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496685218,0.000230322,25109.609230246,4.695004777
1780837964.565715790,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496915412,0.000363459,15912.742243557,4.695209664
1780837964.615257502,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496942514,0.000363459,15912.889061456,4.695236766
1780837964.665647984,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.497028434,0.000482620,11984.465647439,4.695300038
1780837964.715227842,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496982412,0.000609137,9495.321930092,4.695229969
1780837964.765449762,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496819914,0.000609137,9495.158393659,4.695067472
1780837964.815097570,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496661637,0.000444750,13004.521827961,4.694940442
1780837964.865632296,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496611293,0.000444750,13004.587532337,4.694890100
1780837964.915453672,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496591491,0.000444750,13004.750871364,4.694870299
1780837964.965486288,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496692743,0.000229751,25175.440706560,4.695012416
1780837965.015327215,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496708795,0.000229751,25175.758840567,4.695028468
1780837965.065668583,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496737823,0.000276910,20888.573685782,4.695048533
1780837965.115741968,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496629966,0.000276910,20888.521228756,4.694940678
1780837965.165481806,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496452045,0.000391416,14777.519193653,4.694740996
1780837965.215669394,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496536784,0.000391416,14778.005292409,4.694825735
1780837965.265525579,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496580980,0.000016184,357409.564812968,4.694941245
1780837965.315567732,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496510308,0.000016184,357407.099858938,4.694870572
1780837965.365501881,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496623682,0.000137328,42122.706260240,4.694960924
1780837965.415506840,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496707811,0.000137328,42124.037649218,4.695045053
1780837965.465619564,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496840058,0.000265694,21773.376423385,4.695152906
1780837965.515523672,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496919482,0.000493077,11732.863810380,4.695189120
1780837965.565658808,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496968348,0.000493077,11733.169933120,4.695237989
1780837965.615441322,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496956409,0.000493077,11733.330922896,4.695226051
1780837965.665619850,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496916766,0.000631760,9157.668137585,4.695160055
1780837965.715753555,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496930314,0.000594162,9737.377173002,4.695180751
1780837965.765625954,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496905589,0.000594162,9737.544841053,4.695156028
1780837965.815360546,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496764391,0.000594162,9737.486569875,4.695014832
1780837965.865314007,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496738983,0.000510572,11331.814885248,4.695005308
1780837965.915424824,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496676163,0.000510572,11331.883818778,4.694942490
1780837965.965301275,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496707029,0.000286320,20207.833415505,4.695015967
1780837966.015395403,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496588218,0.000286320,20207.567679770,4.694897156
1780837966.065769434,0,child_like,6.000000000,0.000000000,0.401636660,-0.000000000,-0.000000000,5.496503166,0.000213034,27159.436741019,4.694826030
